ID,CREATE_TIME,CREATE_USER,CREATE_USERIP,DELETED,UPDATE_TIME,UPDATE_USER,UPDATE_USERIP,VERSION,ACTIVE,ACTUAL_START_DATE,AUTO_ID,BILL_START_DATE,BILLING_CODE,CONTRACT_DETAIL_STATUS,END_DATE,IS_PART_OF_BUNDLE,OPERATION_DATE,OPERATION_DESCRIPTION,OPERATION_TYPE,QUANTITY,START_DATE,STATUS_CHANGE_DATE,TSFA_PROPOSAL_ID,TSFA_SALES_ID,COMMITED_CONTRACT_DETAIL_ID,CONTRACT_ID,CONTRACT_DETAIL_COMMITMENT,CONTRACT_DETAIL_PRICE,CUSTOMER_ID,BILLING_ACCOUNT_ID,DELIVERY_ADDRESS_ID,OFFER_ID,OFFER_RELATION_ID,PARENT_CONTRACT_DETAIL_ID,TRANSITION_CONTRACT_DETAIL_ID,MIG_STATUS,MIG_DATE,CREATE_DEALER,SALES_DATE,SERVICE_BARRING,NOBLG,TURKCELL_MSISDN,EMPTOR_FLOW_STATUS,CROSS_SALE_DEFINITION_ID,CROSS_SALE_PRIMARY_ID,IS_DISCOUNT_APPLIED,LOCK_TYPE,TRANSITION_TYPE,DEALER_TYPE,DEALER_NAME,USER_DISPLAY_NAME,CHANNEL_ID,TAKEOVER_TRANSITION_CD_ID,ORGANIZATION_ID
CBBB6D7A-E604-811C-1A16-4202E3B39C66,2021-08-28 15:41:33,EXT03367172,030.7.8.2,0,2023-05-31 15:38:53,EXT03367172,030.7.8.2,43,,2021-08-28 15:47:20,2393797737,2021-08-28 00:00:00,7422966927,DEACT_END,2023-05-31 12:07:25,YES,,,NEW,1,2021-08-28 15:41:33,2023-05-31 00:00:00,,,E12097D8-58F7-8B3A-B1C0-6E61A7F2AF76,382CBAD1-2429-4592-8560-678EFA8CADCB,,94FB2178-F6A6-487B-B677-1FC172035982,559A9825-0357-825D-A746-C599C8AC0C7B,FF16893C-BF55-83FC-A0AB-B4A110B8BECB,B25F85DC-F16A-85B7-AC9D-6240AC282E20,7411FB6B-52F7-47EA-BA5D-FB6EF2DFF345,F46DAB80-7AAE-847F-AA91-FC57D795CDED,318D7CB7-3B50-846F-AB74-6CDBE5151AB4,,,,66062.00001,2021-08-28 00:00:00,NO,,,,88E45591-1C52-88CF-B7F0-FAAC84AD0A33,8D6A9479-50B6-84C3-91CE-B9CD471A308D,,,,FCM,CELLNET,AYSE ARSLAN,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
7A0865FB-BB89-8B68-16B7-B3C711267D93,2021-08-28 15:30:46,EXT03335876,030.7.8.2,0,2021-09-13 14:24:29,EXT03335876,030.7.8.2,5,,,2393761677,,7423492028,DEACT_END,2021-09-13 14:24:29,YES,,,,1,2021-08-28 15:30:46,2021-09-13 00:00:00,,,,18A7B163-437E-44B7-A3F1-84064025B357,,195729DC-B6BB-4DF2-98A8-52F9FDE7BDF4,AE1DFDBC-A1F9-8A81-B59C-584E2F44922D,3AD0C6EC-6986-8E66-A4EC-193ADBBFE153,95D4923C-207D-8917-A386-251C9D94D9F4,7AF5A2F3-A2EC-4931-A26C-21CE1828B77C,2C343CDF-D554-829A-AA9B-206FEFA576DE,D170E00F-EC1F-85B9-B98B-1C3BD2FA2E58,,,,66032.00002,2021-08-28 00:00:00,NO,,,,,,,,,DCM,SZD,BETUL ERINMEZ,0C6515EA-2935-8C84-BF27-29A61EBF0458,,
EC5FDD09-8CC4-8233-A012-747FF04E07B9,2021-08-29 18:19:59,EXT03356234,030.7.8.2,0,2022-05-25 12:10:49,EXT03356234,030.7.8.2,8,,2021-08-31 01:00:00,2393226498,2021-08-31 01:00:00,7422169981,DEACT_END,2022-05-25 12:10:49,YES,,,,1,2021-08-29 18:19:59,2022-05-25 00:00:00,,,12E753DF-BCE1-8C4B-1938-07333FD94A05,0995F40C-EC5F-4EA4-B57B-005730D5EF45,,406C26AB-7A30-4EEF-B169-25E5255F147A,217D5057-A4C9-8E0F-AA18-768C4C8CF8E2,D223EB6B-3DFE-8B32-104D-C197442826EA,6FC5610F-77A7-8C70-1255-579ECB4DECE2,9E80F275-5CF8-4E66-8E01-EF10CEA411F2,9F6CAC26-CE45-8EC6-1AC1-8345601BFBB3,44C64A89-FC86-88AA-1D88-6E6AE207E9AC,,,,67005.00001,2021-08-29 00:00:00,NO,,,,,,,,,OSM,TELEKOMONE,CEMRESU OZCAN,0C6515EA-2935-8C84-BF27-29A61EBF0458,,
C030C5E6-DF90-8458-B861-F75C286BCC3D,2021-08-28 16:15:43,EXT03356915,030.7.8.2,0,2023-11-23 17:12:34,EXT03356915,030.7.8.2,38,,2021-08-28 01:00:00,2393798611,2021-08-28 01:00:00,3765031562,DEACT_END,2023-11-23 17:12:34,YES,,,NEW,1,2021-08-28 16:15:43,2023-11-23 00:00:00,,,4496440C-874F-899C-B75C-08F0C3C6DBBC,8630388F-055C-4BC3-8F19-24EA4E29B4BF,,5561CE4E-3EAF-4922-B738-84BC45A72D01,B086D4D1-54E3-8872-14B1-14CF70F06C27,4766DAAD-DA6B-8E0B-A51D-BAC49E02E58A,6A46D54B-FCBF-850A-B935-F45DBD42106A,1AA6C623-5E98-4C47-ACDE-4D6CAE738267,A6F7BCB4-2BCD-8B5A-1333-6B60CE4BCB95,109C4D8F-BC4E-8F00-94C1-5F42CC79A46E,,,,66041.00001,2021-08-28 00:00:00,NO,,,,6519272F-F0B4-8394-9684-964DAE48609C,9B23783E-31BA-85F6-11D3-8CD3D60C7ED3,,,,FCM,HOME TECHNOLOGY,BAHAR ALKAN,0C6515EA-2935-8C84-BF27-29A61EBF0458,,
1B0FCB64-ED0C-8E58-1DC5-E1AF4BF0EBE9,2021-08-29 11:27:55,GLB90077676,030.7.8.2,0,2021-08-29 11:33:12,GLB90077676,030.7.8.2,4,,,2393206696,,,DEACT_END,2021-08-29 11:27:56,YES,,,NEW,1,2021-08-29 11:27:55,2021-08-29 00:00:00,,,A7F25E3D-F950-8F4A-AFE3-D24064F403BA,23221A3B-85E7-4DF1-9C84-7F64706028B4,,7FD08CA7-DBD6-4278-B7D4-555AA6AF6D62,E2AD131A-ABB0-8090-B9F6-5AE9F932CC18,7A48F73D-A697-822E-BEE2-BCCC154ECEE1,34A61D07-0A67-8E70-19B5-01BCE74E4E69,4AB3C550-6B17-4D28-87FA-3893E25E33A6,1845E21C-28CE-895F-9023-4B197E70A657,E603DEC8-FC06-86AC-1E8C-1B5A33C34EC6,,,,TTB34.00011,2021-08-29 00:00:00,NO,,,,,,,,,GLOBAL,GLOBAL CC,GULDANE OZAN,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
862DF661-9379-80ED-A77B-DEED184F07EC,2021-08-29 14:24:31,GLB90065141,030.7.8.2,0,2023-07-06 12:19:57,SYSTEM,030.7.8.2,10,,2019-02-20 00:00:00,2393275779,2021-08-29 00:00:00,7422914690,DEACT_END,2023-07-06 12:19:57,YES,,,CHANGE,1,2021-08-29 14:24:31,2023-07-06 00:00:00,,,B769C6F3-7346-8FAF-BEB1-FF51CCA1C67F,BD7661A6-082A-4448-A700-455B108DC120,,7EF6534F-3921-4D6B-B171-BBC2F74C8C20,F8554F7B-8468-8931-1169-5D108F1AE49C,6A6343D0-77CB-820F-9FA9-6656D750466F,3981ABCE-151B-8F38-1C0F-032959ED5067,4C9A1FAF-B5DE-4934-951B-3CC7B78230D1,51257536-3555-86B3-1B8A-1BEE21513F17,4130C910-D148-8282-1A9E-B2DCBDBA1AF1,29E1922E-4009-843F-A616-642530A8CECD,,,TTB34.00058,2021-08-29 00:00:00,NO,,,,,862DF661-9379-80ED-A77B-DEED184F07EC,,,,GLOBAL,GLOBAL BİLGİ-GLB-SOL-BIREYSEL-IB-FIBER,AHMET TURAN CAKAN,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
7508FF7F-BDF2-8E75-939A-B405B4279940,2021-08-28 16:49:14,EXT03366589,030.7.8.2,0,2021-08-31 12:57:18,EXT03366589,030.7.8.2,5,,,2393799349,,3765082606,DEACT_END,2021-08-31 12:57:18,YES,,,,1,2021-08-28 16:49:14,2021-08-31 00:00:00,,,,F8D89D15-54AD-4B98-B832-687BF25CBC69,,7A8A9659-245B-4DE1-A978-0C0680D5E7F9,CC9C3FD7-6740-81F8-A2AE-9B8125FB785F,76F907A4-4656-8793-A594-1172C18718EB,BB7FD567-60E5-8BFF-1778-F7DAE9AFF4D0,03EFAB0E-1DB4-491F-8EB1-FE11D4347F4A,95FF82F9-C3EF-8764-1FA5-C2BE0F629B55,EC6CEACA-AC28-87D5-A6F3-6EDC341E48D1,,,,67013.00001,2021-08-28 00:00:00,NO,,,,,,,,,OSM,GLOBAL BİLGİ OSM,DUYGU ALGAN,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
81DF8294-D832-89A8-9740-7F97E0D6A263,2021-08-29 11:29:09,EXT02306745,030.7.8.2,0,2023-07-17 14:35:38,EXT02306745,030.7.8.2,9,,2021-08-30 01:00:00,2393206938,2021-08-30 00:00:00,7422917461,DEACT_END,2023-07-17 14:35:38,YES,,,,1,2021-08-29 11:29:09,2023-07-17 00:00:00,,,3609911E-BF8F-86ED-12E8-8CC6179E7B65,ACFFA645-2C45-4F45-B659-1C5EA31B2B04,,C7E9E746-1B50-4E82-8A27-8F94AF942B4D,0178CAE9-C03D-84B3-AD60-CB292CB7123D,CDFF32D6-8C61-8354-97BC-4FA7FA84804D,ACCE467B-217E-8828-A214-3A90D56D77BE,7D02E6FD-57E1-4974-BAE7-26D5AF1BDD97,2361A077-98C7-8D85-B666-284B1BC7A026,61BAB44D-092D-8C4A-B860-03C91425A2F1,,,,66031.00001,2021-08-29 00:00:00,NO,,,,,81DF8294-D832-89A8-9740-7F97E0D6A263,,,,FCM,LINE TELEKOMÜNİKASYON,,DCED6FA4-3C93-8FD0-B919-E9258C94FD98,,
F8E55A35-E6C3-8852-9321-2C6938410240,2021-08-30 11:19:44,GLB90082268,030.7.8.2,0,2021-09-06 16:35:20,GLB90082268,030.7.8.2,6,,2021-08-30 01:00:00,2393284755,2021-08-30 01:00:00,7422101349,DEACT_END,2021-09-06 16:35:20,NO,,,,1,2021-08-30 11:19:44,2021-09-06 00:00:00,,,,D90C36FA-DDF2-4198-9277-410F06C34368,,74C93DBB-3833-46CB-B971-87C3F4BB55A4,F1A4C169-5D9C-82B1-9566-8D89BF3E13A4,17ECCF29-D677-8D51-1310-1BF75775C3D9,066EC5DA-D505-86F8-948D-85CC353418F1,3E2A23A2-4769-4B35-A24D-EAD6F8816523,66C11961-2398-86AE-B1ED-E61A31F1D611,,,,,TTB34.00064,2021-08-30 00:00:00,NO,,,,,,,,,GLOBAL,GLOBAL SUPERONLINE TELESALES,NIMET ARSLAN,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
82F76BA4-D150-8207-1D2F-C42FF3998B21,2021-08-29 10:00:08,DO,030.7.8.2,0,2025-04-11 13:20:22,DO,030.7.8.2,15,,2019-05-06 00:00:00,2393204052,2019-05-06 00:00:00,2104159391,ACT_END,,YES,,,TRANSFER,1,2019-05-03 00:00:00,2021-08-29 00:00:00,,,,C41F6AD6-2ADA-444C-9174-970830F5A9A9,,87B3B4D8-6998-41F4-BBBC-3A86BFEF1057,F3CD2437-3612-86E4-1AE1-4B288E09FDF4,D519EEAB-2DB6-8555-9214-760A28D995B2,7ABD6214-838D-8D06-B573-2FC58D2036E7,32608D5D-890A-410C-A5F3-DA8DE5B3BC93,8915A55E-E433-8CE7-ADBC-3F4DBA5EBD6B,252AE3E0-D9C0-8097-1C28-419144C59C52,93B92DC6-B415-82E2-A39A-40D7CE4DE236,,,TTB34.00053,2019-05-03 00:00:00,NO,,,,9F40AEA0-B486-8186-9C32-9BF31CBD117F,1365F0A2-EE2F-82C2-14E9-C8F3DFB84781,,,,GLOBAL,GLOBAL BACKOFFICE-GLB-SOL-BO,GULTEN KARTAL,7F1B33B2-8CC7-8057-B096-BA86F5B74DA4,,
D51CAC89-D6A1-8BED-AE35-676FE9236F61,2021-08-29 14:39:28,EXT03365003,030.7.8.2,0,2022-07-02 10:02:58,EXT03365003,030.7.8.2,7,,2021-08-29 01:00:00,2393275187,2021-08-29 01:00:00,3765363828,DEACT_END,2022-07-02 10:02:58,YES,,,,1,2021-08-29 14:39:28,2022-07-02 00:00:00,,,,40919E9A-CACA-4CF4-AEC0-4852E2B3BB6D,,6CD5F020-6B87-4258-A122-A0D8C68979F2,513DCBC7-FFEB-8F41-1774-50437D5A95F7,ED665E4C-6DCA-8914-19B7-D30CBAF14D9E,629741DF-EABE-8510-9CC9-FC6F0D35E410,DA00F4C7-BAD4-472B-9AFC-F010A9B76B62,FAD14860-D469-8F2C-B04C-188CC1F8B53E,16266361-391C-8070-A260-81510FF19E3D,,,,66041.00001,2021-08-29 00:00:00,NO,,,,,,,,,FCM,HOME TECHNOLOGY,GULSAH ATAKAN,0C6515EA-2935-8C84-BF27-29A61EBF0458,,
B6222AF3-B722-803A-904E-0EBD44F5F570,2021-08-28 18:14:19,EXT03100427,030.7.8.2,0,2023-12-06 17:21:08,SYSTEM,030.7.8.2,48,,2020-07-08 00:00:00,2393714915,2021-08-28 00:00:00,7422994569,DEACT_END,2023-12-06 17:21:08,YES,,,CHANGE,1,2021-08-28 18:14:19,2023-12-06 00:00:00,,,,C78E9703-5947-4E67-A501-41FF5E7D5B80,4791CED4-6D4D-4786-957C-3563FDED4E03,D08A5DA8-6DD8-4990-9143-BBF5F7C1B6F3,8D48BF9C-1A9C-8998-983B-FE041879DA87,3210B132-F743-8521-A9D2-5F284A0E3AD2,D994F27B-CC1D-849E-1889-850C93820B3D,A8098E01-F943-47F4-931E-CF53D5EDF55E,3C94AF44-8A57-825E-B03D-399486A79BBD,AB8DF4B8-9929-8876-9956-3363F71E19C5,7D5B767D-11A2-89A0-A8F2-9DAF86638049,,,66027.00002,2021-08-28 00:00:00,NO,,,,,,,,,FCM,KAYSERİ İNTERNET,BUSRA DEMIR,w8e221z6-pg8h-8724-w453-wrr83w1r9445,,
49B4DE67-B6A1-8465-A044-73A6C76578BE,2021-08-28 17:20:53,GLB90082276,030.7.8.2,0,2021-09-08 16:48:14,GLB90082276,030.7.8.2,6,,,2393717243,,7422993005,DEACT_END,2021-09-08 16:48:14,YES,,,,1,2021-08-28 17:20:53,2021-09-08 00:00:00,,,72410313-FA51-83FB-98DB-C382ABCD42A3,3F9F7D23-57EF-4DA8-8E18-C3808E047E57,,F9178C85-F637-41B6-ACCB-685805E649D7,D7384EE4-32BE-8E04-17B2-997517F20C18,23907628-2601-82BE-13C1-B85B2095AECB,217321C7-430A-85B5-BF19-8CD90BDB6356,3094BEC1-F843-410E-A3F6-1B9F1B373587,8AAE2C94-A985-89D5-BA46-1F7458AB5811,C9A396F9-468D-82C9-AB1B-E8B7570D747C,,,,TTB34.00064,2021-08-28 00:00:00,NO,,,,,,,,,GLOBAL,GLOBAL SUPERONLINE TELESALES,HAZAL SIMGE KAYA,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
199ED5C2-3666-86E2-136E-38CAEACBC08C,2021-08-30 11:21:53,EXT03358566,030.7.8.2,0,2021-09-07 12:03:14,EXT03358566,030.7.8.2,7,,,2393284476,,7422101475,DEACT_END,2021-09-07 12:03:14,YES,,,NEW,1,2021-08-30 11:21:53,2021-09-07 00:00:00,,,72410313-FA51-83FB-98DB-C382ABCD42A3,626F6A5D-8A30-4693-A651-69631565FE6B,,EBAF2B8F-8225-4FCD-BFA4-A8F62DE4FA1C,40FE1B08-EE0E-894D-AC41-4F02A7B8CC95,875193C2-37C9-8805-99CC-40256EF0BBEB,0D100FB6-A161-870D-18C1-FC58B2679C3B,BCDC2EE5-B46E-470E-89A1-081C0491BE9B,0EC91C92-5FF1-827B-9D74-8727182A24DE,60C0A71A-FFF9-8EC9-A9D2-684099D6FD50,,,,66032.00001,2021-08-30 00:00:00,NO,,,,,199ED5C2-3666-86E2-136E-38CAEACBC08C,,,,FCM,SEZGİNER,TESLIME KACAR,2ED89594-3A7A-8E3A-B4DA-4895B2492173,,
31258B5A-0F41-8907-16E1-389BAE07E155,2021-08-28 21:10:19,UNDO,030.7.8.2,0,2023-12-04 15:42:14,SYSTEM,030.7.8.2,10,,2017-06-28 00:00:00,2393207673,2021-08-28 00:00:00,7422991239,DEACT_END,2023-12-04 15:42:14,NO,,,,1,2021-08-28 21:10:19,2023-12-04 00:00:00,,,,295426A2-A304-4E35-83D3-EF4F22E5DFA1,,2EB884FF-E3D2-4C99-AF85-40E73F89C5B4,B1567159-2014-848D-18F4-AF171C0A7AE6,7336473D-24EE-80A9-A195-2B1B6D8ECB01,3D6A9D3E-5CE6-8E61-BE8E-A2BE8C0AA47C,DCDCF922-D6F4-411E-9E85-94ECE07D3F15,76D8C784-C36A-89E3-1EF4-4F636E46D32D,,F7462A2E-69D0-845B-1869-E85CCD0A1255,,,,2021-08-27 00:00:00,NO,,,,,,,,,,,,w8e221z6-pg8h-8724-w453-wrr83w1r9458,,
